prod_id,prod_dept,dept_label,prod_class,class_labels,prod_subclass,subclass_labels,subclass_coefficients,prod_base_price,prod_md1,start_date,end_date,md1_week,pareto_weights,margin
611,2,department_2,0,class_20,1,subclass_201,611,16.67,16.67,0,155,155,0.0028476789111102027,8.34
612,8,department_8,0,class_80,1,subclass_801,612,162.5,162.5,0,155,155,2.442618738445104e-06,48.75
613,8,department_8,1,class_81,1,subclass_811,613,162.5,162.5,0,155,155,2.383253624953167e-06,32.5
614,4,department_4,0,class_40,0,subclass_400,614,43.71,43.71,0,155,155,0.0001248233959399563,21.86
615,7,department_7,0,class_70,0,subclass_700,615,100.0,100.0,0,155,155,8.509130940666356e-06,50.0
616,7,department_7,0,class_70,0,subclass_700,616,128.57,128.57,0,155,155,5.1456388769827966e-06,25.71
617,14,department_14,0,class_140,1,subclass_1401,617,591.0,591.0,0,155,155,5.272208087722856e-08,118.2
618,2,department_2,0,class_20,1,subclass_201,618,10.0,10.0,0,155,155,0.007913392492622977,3.0
619,18,department_18,1,class_181,0,subclass_1810,619,650.0,650.0,0,155,155,2.238894943658205e-08,325.0
620,2,department_2,0,class_20,0,subclass_200,620,10.0,10.0,0,155,155,0.007913392492622977,3.0
621,2,department_2,0,class_20,0,subclass_200,621,18.33,18.33,0,155,155,0.0023552506340950696,9.16
622,4,department_4,0,class_40,1,subclass_401,622,48.57,48.57,0,155,155,0.0001010921231663573,14.57
623,12,department_12,1,class_121,1,subclass_1211,623,435.0,435.0,0,155,155,1.451144216874728e-07,217.5
624,4,department_4,0,class_40,1,subclass_401,624,34.0,34.0,0,155,155,0.00020630352118086804,17.0
625,12,department_12,1,class_121,1,subclass_1211,625,290.0,290.0,0,155,155,3.3275503286080915e-07,87.0
626,3,department_3,0,class_30,1,subclass_301,626,30.0,30.0,0,155,155,0.00044657355297381054,15.0
627,9,department_9,0,class_90,0,subclass_900,627,218.67,218.67,0,155,155,1.0478288810600163e-06,65.6
628,2,department_2,0,class_20,1,subclass_201,628,15.0,15.0,0,155,155,0.0035170605533506277,7.5
629,14,department_14,1,class_141,0,subclass_1410,629,525.33,525.33,0,155,155,6.865618852745461e-08,157.6
630,18,department_18,0,class_180,0,subclass_1800,630,975.0,975.0,0,155,155,7.727213229993667e-09,195.0
631,8,department_8,0,class_80,1,subclass_801,631,146.25,146.25,0,155,155,3.0167510755837435e-06,43.88
632,17,department_17,2,class_172,0,subclass_1720,632,1063.33,1063.33,0,155,155,5.414469841856809e-09,319.0
633,4,department_4,0,class_40,1,subclass_401,633,48.57,48.57,0,155,155,0.0001010921231663573,14.57
634,12,department_12,1,class_121,0,subclass_1210,634,362.5,362.5,0,155,155,2.1116391682048718e-07,181.25
635,16,department_16,1,class_161,0,subclass_1610,635,587.43,587.43,0,155,155,3.9916950219260464e-08,117.49
636,14,department_14,0,class_140,1,subclass_1401,636,394.0,394.0,0,155,155,1.2487226603775958e-07,197.0
637,12,department_12,0,class_120,0,subclass_1200,637,326.25,326.25,0,155,155,2.34586673458848e-07,97.88
638,14,department_14,1,class_141,0,subclass_1410,638,525.33,525.33,0,155,155,6.865618852745461e-08,262.67
639,3,department_3,0,class_30,0,subclass_300,639,20.0,20.0,0,155,155,0.001004796741775138,10.0
640,2,department_2,0,class_20,1,subclass_201,640,15.0,15.0,0,155,155,0.0035170605533506277,7.5
641,9,department_9,0,class_90,0,subclass_900,641,191.33,191.33,0,155,155,1.370212685899939e-06,95.66
642,3,department_3,0,class_30,0,subclass_300,642,20.0,20.0,0,155,155,0.001004796741775138,10.0
643,11,department_11,0,class_110,1,subclass_1101,643,278.86,278.86,0,155,155,5.268220736473167e-07,83.66
644,8,department_8,2,class_82,1,subclass_821,644,130.0,130.0,0,155,155,3.63234008659436e-06,65.0
645,3,department_3,0,class_30,0,subclass_300,645,25.0,25.0,0,155,155,0.0006430681154318777,12.5
646,19,department_19,0,class_190,1,subclass_1901,646,724.0,724.0,0,155,155,1.8516649149669928e-08,362.0
647,3,department_3,0,class_30,1,subclass_301,647,20.0,20.0,0,155,155,0.001004796741775138,10.0
648,17,department_17,1,class_171,1,subclass_1711,648,1160.0,1160.0,0,155,155,4.976169592566253e-09,232.0
649,2,department_2,0,class_20,0,subclass_200,649,11.67,11.67,0,155,155,0.005810598869568237,5.84
650,16,department_16,0,class_160,0,subclass_1600,650,660.86,660.86,0,155,155,3.012046441808166e-08,330.43
651,4,department_4,0,class_40,0,subclass_400,651,58.29,58.29,0,155,155,7.018688368407341e-05,17.49
652,12,department_12,0,class_120,1,subclass_1201,652,398.75,398.75,0,155,155,1.5538510628197388e-07,199.38
653,9,department_9,2,class_92,1,subclass_921,653,191.33,191.33,0,155,155,1.179138414617132e-06,95.66
654,2,department_2,0,class_20,0,subclass_200,654,11.67,11.67,0,155,155,0.005810598869568237,5.84
655,15,department_15,0,class_150,0,subclass_1500,655,542.4,542.4,0,155,155,5.478469047893693e-08,162.72
656,3,department_3,0,class_30,1,subclass_301,656,40.0,40.0,0,155,155,0.00025119543689334605,20.0
657,4,department_4,0,class_40,0,subclass_400,657,38.86,38.86,0,155,155,0.00015792673587322918,11.66
658,2,department_2,0,class_20,1,subclass_201,658,11.67,11.67,0,155,155,0.005810598869568237,5.84
659,13,department_13,1,class_131,0,subclass_1310,659,510.0,510.0,0,155,155,9.688268299478855e-08,153.0
660,8,department_8,1,class_81,0,subclass_810,660,146.25,146.25,0,155,155,2.943460812013451e-06,43.88
661,11,department_11,2,class_112,0,subclass_1120,661,244.0,244.0,0,155,155,6.89638391730746e-07,73.2
662,6,department_6,0,class_60,0,subclass_600,662,101.75,101.75,0,155,155,1.0546115643194555e-05,50.88
663,3,department_3,0,class_30,1,subclass_301,663,20.0,20.0,0,155,155,0.001004796741775138,6.0
664,0,department_0,0,class_00,1,subclass_001,664,2.29,2.29,0,155,155,0.7627619598752702,1.14
665,7,department_7,0,class_70,0,subclass_700,665,128.57,128.57,0,155,155,5.1456388769827966e-06,38.57
666,3,department_3,0,class_30,0,subclass_300,666,20.0,20.0,0,155,155,0.001004796741775138,10.0
667,19,department_19,0,class_190,1,subclass_1901,667,905.0,905.0,0,155,155,1.0051351245358104e-08,271.5
668,14,department_14,0,class_140,0,subclass_1400,668,394.0,394.0,0,155,155,1.2487226603775958e-07,118.2
669,4,department_4,0,class_40,0,subclass_400,669,63.14,63.14,0,155,155,5.981767860442296e-05,31.57
670,2,department_2,0,class_20,1,subclass_201,670,13.33,13.33,0,155,155,0.004453507568384692,6.66
671,10,department_10,0,class_100,0,subclass_1000,671,303.0,303.0,0,155,155,4.322393161568282e-07,151.5
672,15,department_15,0,class_150,1,subclass_1501,672,452.0,452.0,0,155,155,8.10891038801955e-08,135.6
673,2,department_2,0,class_20,1,subclass_201,673,11.67,11.67,0,155,155,0.005810598869568237,2.33
674,6,department_6,2,class_62,1,subclass_621,674,101.75,101.75,0,155,155,1.0519290777829014e-05,50.88
675,2,department_2,0,class_20,0,subclass_200,675,15.0,15.0,0,155,155,0.0035170605533506277,4.5
676,19,department_19,1,class_191,1,subclass_1911,676,905.0,905.0,0,155,155,7.796984911866156e-09,271.5
677,12,department_12,1,class_121,0,subclass_1210,677,362.5,362.5,0,155,155,2.1116391682048718e-07,108.75
678,3,department_3,0,class_30,1,subclass_301,678,30.0,30.0,0,155,155,0.00044657355297381054,9.0
679,2,department_2,0,class_20,0,subclass_200,679,13.33,13.33,0,155,155,0.004453507568384692,2.67
680,2,department_2,0,class_20,0,subclass_200,680,10.0,10.0,0,155,155,0.007913392492622977,5.0
681,2,department_2,0,class_20,1,subclass_201,681,18.33,18.33,0,155,155,0.0023552506340950696,5.5
682,14,department_14,0,class_140,0,subclass_1400,682,459.67,459.67,0,155,155,9.041548767878937e-08,137.9
683,19,department_19,0,class_190,1,subclass_1901,683,905.0,905.0,0,155,155,1.0051351245358104e-08,271.5
684,3,department_3,0,class_30,1,subclass_301,684,25.0,25.0,0,155,155,0.0006430681154318777,5.0
685,14,department_14,1,class_141,0,subclass_1410,685,591.0,591.0,0,155,155,5.319714940692831e-08,295.5
686,8,department_8,0,class_80,1,subclass_801,686,146.25,146.25,0,155,155,3.0167510755837435e-06,43.88
687,2,department_2,0,class_20,0,subclass_200,687,10.0,10.0,0,155,155,0.007913392492622977,5.0
688,2,department_2,0,class_20,0,subclass_200,688,15.0,15.0,0,155,155,0.0035170605533506277,7.5
689,9,department_9,0,class_90,1,subclass_901,689,218.67,218.67,0,155,155,1.0478288810600163e-06,109.34
690,3,department_3,0,class_30,1,subclass_301,690,20.0,20.0,0,155,155,0.001004796741775138,4.0
691,8,department_8,1,class_81,1,subclass_811,691,211.25,211.25,0,155,155,1.4081686145265337e-06,63.38
692,11,department_11,1,class_111,0,subclass_1110,692,418.29,418.29,0,155,155,1.63834646088328e-07,83.66
693,3,department_3,0,class_30,0,subclass_300,693,35.0,35.0,0,155,155,0.0003280935292282228,10.5
694,7,department_7,0,class_70,0,subclass_700,694,157.14,157.14,0,155,155,3.4429977379685005e-06,78.57
695,0,department_0,0,class_00,1,subclass_001,695,2.86,2.86,0,155,155,0.4890214654885421,1.43
696,3,department_3,0,class_30,1,subclass_301,696,25.0,25.0,0,155,155,0.0006430681154318777,7.5
697,8,department_8,1,class_81,0,subclass_810,697,195.0,195.0,0,155,155,1.6535100523351673e-06,97.5
698,3,department_3,0,class_30,1,subclass_301,698,25.0,25.0,0,155,155,0.0006430681154318777,5.0
699,6,department_6,2,class_62,0,subclass_620,699,101.75,101.75,0,155,155,1.0519290777829014e-05,30.52
