,promo_id,promo_cat,promo_discount,start_date,end_date,promo_prods,promo_stores,BX
161,161,2,0.1,102,103,411,54,0
161,161,2,0.1,102,103,160,37,0
161,161,3,0.25,102,103,333,50,3
162,162,2,0.1,96,97,157,37,0
162,162,2,0.1,96,97,123,27,0
163,163,2,0.1,5,6,16,48,0
163,163,2,0.1,5,6,13,75,0
163,163,1,0.25,5,6,543,5,0
163,163,2,0.1,5,6,246,42,0
163,163,2,0.1,5,6,537,16,0
163,163,1,0.25,5,6,269,33,0
163,163,4,0.35,5,6,447,40,0
163,163,4,0.18,5,6,272,62,0
163,163,1,0.25,5,6,670,57,0
163,163,3,0.25,5,6,455,55,3
163,163,4,0.31,5,6,19,44,0
163,163,1,0.25,5,6,348,84,0
163,163,2,0.1,5,6,235,96,0
163,163,1,0.25,5,6,5,26,0
163,163,2,0.1,5,6,535,20,0
163,163,2,0.1,5,6,565,2,0
163,163,2,0.1,5,6,492,27,0
164,164,2,0.1,110,111,523,60,0
164,164,2,0.1,110,111,541,67,0
164,164,0,0.5,110,111,622,63,0
164,164,2,0.1,110,111,671,53,0
164,164,1,0.25,110,111,524,47,0
164,164,3,0.25,110,111,678,71,3
165,165,2,0.1,151,152,39,79,0
165,165,2,0.1,151,152,356,84,0
165,165,4,0.43,151,152,36,81,0
165,165,3,0.25,151,152,278,17,3
165,165,4,0.36,151,152,368,16,0
165,165,2,0.1,151,152,593,92,0
165,165,2,0.1,151,152,550,54,0
165,165,1,0.25,151,152,422,74,0
165,165,1,0.25,151,152,110,67,0
165,165,2,0.1,151,152,592,14,0
165,165,4,0.1,151,152,164,95,0
165,165,4,0.14,151,152,262,68,0
165,165,4,0.09,151,152,127,52,0
165,165,4,0.36,151,152,439,70,0
165,165,2,0.1,151,152,11,6,0
165,165,0,0.5,151,152,204,22,0
165,165,3,0.33,151,152,337,30,2
165,165,1,0.25,151,152,395,1,0
165,165,4,0.31,151,152,155,93,0
166,166,2,0.1,112,113,324,38,0
167,167,0,0.5,58,59,396,13,0
167,167,2,0.1,58,59,633,42,0
167,167,2,0.1,58,59,206,54,0
167,167,4,0.1,58,59,164,83,0
167,167,3,0.33,58,59,96,20,2
167,167,1,0.25,58,59,236,53,0
167,167,4,0.11,58,59,302,68,0
167,167,2,0.1,58,59,159,55,0
167,167,2,0.1,58,59,547,2,0
167,167,1,0.25,58,59,445,6,0
167,167,0,0.5,58,59,407,99,0
167,167,2,0.1,58,59,364,40,0
167,167,1,0.25,58,59,162,10,0
168,168,2,0.1,57,58,496,31,0
169,169,4,0.02,74,75,237,32,0
170,170,1,0.25,143,144,568,0,0
170,170,2,0.1,143,144,309,8,0
170,170,2,0.1,143,144,502,97,0
170,170,2,0.1,143,144,424,57,0
170,170,3,0.25,143,144,380,29,3
171,171,0,0.5,20,21,177,65,0
171,171,2,0.1,20,21,398,18,0
171,171,1,0.25,20,21,301,50,0
171,171,0,0.5,20,21,29,76,0
171,171,3,0.33,20,21,200,72,2
171,171,2,0.1,20,21,490,55,0
171,171,3,0.25,20,21,272,77,3
171,171,1,0.25,20,21,628,19,0
171,171,2,0.1,20,21,542,68,0
171,171,1,0.25,20,21,429,45,0
171,171,3,0.25,20,21,461,8,3
171,171,2,0.1,20,21,454,46,0
171,171,1,0.25,20,21,563,80,0
171,171,2,0.1,20,21,675,93,0
171,171,1,0.25,20,21,246,78,0
171,171,1,0.25,20,21,171,49,0
171,171,2,0.1,20,21,138,41,0
171,171,2,0.1,20,21,647,4,0
171,171,2,0.1,20,21,412,61,0
171,171,1,0.25,20,21,654,70,0
171,171,1,0.25,20,21,347,98,0
171,171,1,0.25,20,21,554,86,0
171,171,1,0.25,20,21,534,87,0
171,171,1,0.25,20,21,267,47,0
171,171,3,0.25,20,21,145,16,3
172,172,1,0.25,107,108,407,85,0
172,172,4,0.02,107,108,546,69,0
172,172,2,0.1,107,108,463,88,0
172,172,2,0.1,107,108,214,67,0
172,172,2,0.1,107,108,503,91,0
172,172,2,0.1,107,108,530,95,0
172,172,4,0.43,107,108,36,49,0
172,172,1,0.25,107,108,574,82,0
172,172,1,0.25,107,108,319,15,0
172,172,0,0.5,107,108,590,21,0
172,172,2,0.1,107,108,459,75,0
172,172,1,0.25,107,108,539,43,0
172,172,0,0.5,107,108,425,28,0
172,172,3,0.25,107,108,537,1,3
172,172,0,0.5,107,108,476,78,0
172,172,2,0.1,107,108,652,11,0
173,173,0,0.5,140,141,364,63,0
173,173,2,0.1,140,141,657,45,0
173,173,2,0.1,140,141,503,28,0
173,173,1,0.25,140,141,361,49,0
173,173,2,0.1,140,141,225,91,0
173,173,2,0.1,140,141,312,84,0
174,174,2,0.1,45,46,159,87,0
174,174,1,0.25,45,46,494,17,0
174,174,2,0.1,45,46,258,33,0
174,174,2,0.1,45,46,438,18,0
174,174,1,0.25,45,46,471,51,0
174,174,1,0.25,45,46,11,34,0
174,174,3,0.25,45,46,406,91,3
174,174,2,0.1,45,46,443,44,0
175,175,2,0.1,18,19,250,83,0
175,175,2,0.1,18,19,63,59,0
175,175,2,0.1,18,19,659,48,0
175,175,2,0.1,18,19,171,26,0
175,175,2,0.1,18,19,525,98,0
175,175,1,0.25,18,19,572,47,0
175,175,1,0.25,18,19,57,30,0
175,175,1,0.25,18,19,13,68,0
175,175,3,0.5,18,19,1,72,1
175,175,0,0.5,18,19,497,19,0
175,175,2,0.1,18,19,442,44,0
175,175,1,0.25,18,19,567,52,0
175,175,2,0.1,18,19,109,99,0
175,175,1,0.25,18,19,334,50,0
175,175,3,0.33,18,19,489,33,2
175,175,2,0.1,18,19,456,71,0
176,176,3,0.5,55,56,202,35,1
176,176,2,0.1,55,56,323,81,0
176,176,4,0.42,55,56,303,62,0
176,176,4,0.13,55,56,30,79,0
176,176,2,0.1,55,56,231,94,0
176,176,2,0.1,55,56,626,44,0
176,176,2,0.1,55,56,442,74,0
176,176,1,0.25,55,56,51,54,0
176,176,4,0.23,55,56,345,40,0
176,176,2,0.1,55,56,15,30,0
176,176,4,0.05,55,56,108,1,0
176,176,2,0.1,55,56,446,33,0
176,176,2,0.1,55,56,661,22,0
176,176,3,0.25,55,56,492,41,3
176,176,2,0.1,55,56,575,48,0
176,176,3,0.25,55,56,92,26,3
176,176,2,0.1,55,56,421,11,0
176,176,1,0.25,55,56,445,83,0
176,176,1,0.25,55,56,17,12,0
176,176,2,0.1,55,56,296,56,0
176,176,1,0.25,55,56,18,25,0
176,176,1,0.25,55,56,582,60,0
176,176,2,0.1,55,56,507,3,0
177,177,1,0.25,121,122,116,36,0
177,177,2,0.1,121,122,409,2,0
177,177,2,0.1,121,122,431,87,0
177,177,2,0.1,121,122,59,71,0
177,177,1,0.25,121,122,484,69,0
177,177,2,0.1,121,122,544,15,0
177,177,3,0.25,121,122,107,32,3
177,177,1,0.25,121,122,340,94,0
177,177,2,0.1,121,122,414,95,0
177,177,2,0.1,121,122,85,23,0
177,177,0,0.5,121,122,537,31,0
177,177,2,0.1,121,122,33,24,0
177,177,2,0.1,121,122,111,47,0
177,177,1,0.25,121,122,588,55,0
177,177,1,0.25,121,122,691,6,0
177,177,1,0.25,121,122,619,1,0
177,177,3,0.25,121,122,366,5,3
177,177,2,0.1,121,122,109,16,0
177,177,4,0.43,121,122,36,89,0
177,177,2,0.1,121,122,566,56,0
177,177,1,0.25,121,122,624,82,0
177,177,0,0.5,121,122,28,79,0
177,177,1,0.25,121,122,675,66,0
178,178,2,0.1,146,147,357,5,0
178,178,3,0.25,146,147,695,54,3
178,178,1,0.25,146,147,603,91,0
178,178,2,0.1,146,147,26,10,0
178,178,0,0.5,146,147,124,98,0
178,178,2,0.1,146,147,414,7,0
178,178,1,0.25,146,147,650,58,0
178,178,1,0.25,146,147,471,55,0
178,178,2,0.1,146,147,47,24,0
178,178,0,0.5,146,147,453,41,0
178,178,0,0.5,146,147,455,14,0
178,178,1,0.25,146,147,337,90,0
178,178,2,0.1,146,147,21,0,0
178,178,2,0.1,146,147,424,93,0
178,178,1,0.25,146,147,647,17,0
179,179,2,0.1,120,121,535,8,0
179,179,3,0.25,120,121,388,24,3
179,179,2,0.1,120,121,305,70,0
179,179,1,0.25,120,121,150,75,0
179,179,2,0.1,120,121,620,25,0
179,179,3,0.25,120,121,281,14,3
179,179,1,0.25,120,121,530,31,0
179,179,2,0.1,120,121,617,27,0
179,179,1,0.25,120,121,123,6,0
179,179,4,0.15,120,121,685,11,0
180,180,3,0.33,38,39,301,88,2
180,180,2,0.1,38,39,483,44,0
180,180,2,0.1,38,39,92,98,0
180,180,1,0.25,38,39,200,65,0
180,180,2,0.1,38,39,678,49,0
180,180,2,0.1,38,39,437,5,0
180,180,2,0.1,38,39,150,23,0
180,180,1,0.25,38,39,138,61,0
181,181,1,0.25,79,80,53,49,0
181,181,2,0.1,79,80,159,18,0
181,181,2,0.1,79,80,203,40,0
181,181,1,0.25,79,80,224,69,0
181,181,2,0.1,79,80,606,95,0
181,181,0,0.5,79,80,295,77,0
181,181,2,0.1,79,80,621,80,0
181,181,2,0.1,79,80,689,11,0
182,182,2,0.1,69,70,301,15,0
182,182,2,0.1,69,70,175,59,0
182,182,0,0.5,69,70,141,46,0
182,182,2,0.1,69,70,394,40,0
182,182,3,0.33,69,70,417,12,2
182,182,2,0.1,69,70,366,73,0
182,182,3,0.25,69,70,282,92,3
182,182,2,0.1,69,70,676,96,0
182,182,2,0.1,69,70,537,90,0
182,182,2,0.1,69,70,56,41,0
182,182,2,0.1,69,70,255,47,0
182,182,1,0.25,69,70,395,50,0
182,182,1,0.25,69,70,312,45,0
182,182,2,0.1,69,70,699,80,0
182,182,2,0.1,69,70,290,38,0
182,182,4,0.1,69,70,579,23,0
182,182,1,0.25,69,70,543,78,0
182,182,1,0.25,69,70,508,97,0
182,182,1,0.25,69,70,478,17,0
183,183,2,0.1,3,4,288,13,0
183,183,2,0.1,3,4,71,40,0
183,183,1,0.25,3,4,220,24,0
183,183,2,0.1,3,4,355,75,0
183,183,2,0.1,3,4,509,77,0
183,183,2,0.1,3,4,555,34,0
183,183,2,0.1,3,4,408,31,0
183,183,1,0.25,3,4,112,74,0
183,183,2,0.1,3,4,399,12,0
183,183,2,0.1,3,4,281,6,0
183,183,2,0.1,3,4,587,62,0
183,183,0,0.5,3,4,436,44,0
183,183,0,0.5,3,4,610,3,0
183,183,2,0.1,3,4,90,70,0
183,183,2,0.1,3,4,165,68,0
183,183,1,0.25,3,4,6,1,0
183,183,2,0.1,3,4,246,83,0
183,183,2,0.1,3,4,673,20,0
183,183,2,0.1,3,4,159,26,0
183,183,2,0.1,3,4,373,36,0
183,183,2,0.1,3,4,285,35,0
183,183,2,0.1,3,4,624,49,0
183,183,2,0.1,3,4,167,90,0
183,183,1,0.25,3,4,109,51,0
184,184,3,0.25,64,65,437,30,3
184,184,2,0.1,64,65,62,55,0
184,184,1,0.25,64,65,38,42,0
184,184,1,0.25,64,65,305,37,0
184,184,2,0.1,64,65,597,3,0
184,184,3,0.33,64,65,185,46,2
184,184,3,0.25,64,65,218,12,3
184,184,1,0.25,64,65,353,66,0
184,184,2,0.1,64,65,390,25,0
184,184,1,0.25,64,65,417,9,0
185,185,2,0.1,20,21,80,78,0
185,185,1,0.25,20,21,347,3,0
185,185,2,0.1,20,21,605,10,0
186,186,1,0.25,57,58,105,27,0
186,186,2,0.1,57,58,269,58,0
186,186,2,0.1,57,58,0,17,0
186,186,2,0.1,57,58,307,78,0
186,186,2,0.1,57,58,44,56,0
186,186,1,0.25,57,58,282,33,0
186,186,1,0.25,57,58,86,60,0
186,186,2,0.1,57,58,275,45,0
186,186,2,0.1,57,58,36,91,0
186,186,2,0.1,57,58,697,54,0
186,186,1,0.25,57,58,230,73,0
186,186,2,0.1,57,58,349,12,0
186,186,1,0.25,57,58,237,16,0
186,186,2,0.1,57,58,450,63,0
186,186,2,0.1,57,58,356,40,0
186,186,1,0.25,57,58,291,2,0
186,186,2,0.1,57,58,590,23,0
186,186,1,0.25,57,58,266,35,0
186,186,2,0.1,57,58,62,62,0
186,186,0,0.5,57,58,7,89,0
186,186,2,0.1,57,58,42,11,0
186,186,1,0.25,57,58,696,31,0
186,186,0,0.5,57,58,668,84,0
187,187,2,0.1,14,15,294,78,0
187,187,2,0.1,14,15,416,31,0
187,187,2,0.1,14,15,180,61,0
187,187,3,0.25,14,15,480,96,3
187,187,2,0.1,14,15,42,98,0
187,187,2,0.1,14,15,697,29,0
187,187,2,0.1,14,15,386,64,0
187,187,0,0.5,14,15,473,87,0
187,187,2,0.1,14,15,25,66,0
187,187,0,0.5,14,15,553,9,0
187,187,2,0.1,14,15,522,56,0
187,187,1,0.25,14,15,26,68,0
187,187,0,0.5,14,15,265,43,0
187,187,1,0.25,14,15,496,60,0
187,187,2,0.1,14,15,297,71,0
187,187,2,0.1,14,15,85,37,0
187,187,2,0.1,14,15,79,30,0
187,187,3,0.33,14,15,596,95,2
187,187,2,0.1,14,15,96,94,0
187,187,1,0.25,14,15,122,80,0
187,187,3,0.25,14,15,555,70,3
187,187,2,0.1,14,15,254,99,0
187,187,1,0.25,14,15,530,86,0
187,187,2,0.1,14,15,645,36,0
187,187,1,0.25,14,15,619,84,0
187,187,1,0.25,14,15,561,82,0
187,187,2,0.1,14,15,132,91,0
187,187,3,0.5,14,15,300,41,1
188,188,1,0.25,6,7,157,15,0
188,188,3,0.25,6,7,610,83,3
188,188,2,0.1,6,7,205,48,0
188,188,2,0.1,6,7,279,18,0
188,188,2,0.1,6,7,237,10,0
188,188,2,0.1,6,7,625,40,0
188,188,2,0.1,6,7,400,46,0
188,188,1,0.25,6,7,93,84,0
188,188,2,0.1,6,7,89,76,0
188,188,3,0.33,6,7,183,47,2
188,188,1,0.25,6,7,685,77,0
188,188,1,0.25,6,7,276,41,0
188,188,0,0.5,6,7,634,72,0
188,188,2,0.1,6,7,636,50,0
188,188,1,0.25,6,7,554,33,0
188,188,1,0.25,6,7,311,86,0
188,188,0,0.5,6,7,278,25,0
188,188,2,0.1,6,7,443,30,0
188,188,1,0.25,6,7,695,42,0
188,188,2,0.1,6,7,29,79,0
188,188,2,0.1,6,7,184,4,0
188,188,0,0.5,6,7,158,68,0
188,188,3,0.25,6,7,106,2,3
189,189,0,0.5,114,115,641,2,0
189,189,1,0.25,114,115,244,28,0
190,190,2,0.1,110,111,197,62,0
190,190,2,0.1,110,111,686,55,0
190,190,1,0.25,110,111,189,33,0
190,190,1,0.25,110,111,137,37,0
190,190,2,0.1,110,111,562,24,0
190,190,2,0.1,110,111,380,22,0
190,190,1,0.25,110,111,244,72,0
190,190,3,0.25,110,111,87,82,3
190,190,2,0.1,110,111,18,34,0
190,190,2,0.1,110,111,33,44,0
190,190,2,0.1,110,111,483,38,0
190,190,2,0.1,110,111,112,87,0
191,191,2,0.1,138,139,613,63,0
191,191,2,0.1,138,139,471,2,0
191,191,0,0.5,138,139,570,85,0
191,191,4,0.0,138,139,195,61,0
191,191,1,0.25,138,139,361,69,0
191,191,2,0.1,138,139,379,86,0
191,191,4,0.18,138,139,261,57,0
191,191,4,0.28,138,139,689,14,0
191,191,1,0.25,138,139,356,15,0
191,191,0,0.5,138,139,69,22,0
191,191,1,0.25,138,139,100,47,0
191,191,2,0.1,138,139,562,32,0
191,191,1,0.25,138,139,266,8,0
192,192,2,0.1,82,83,239,28,0
192,192,2,0.1,82,83,269,8,0
192,192,2,0.1,82,83,237,51,0
192,192,0,0.5,82,83,9,30,0
192,192,2,0.1,82,83,477,83,0
192,192,1,0.25,82,83,530,23,0
192,192,2,0.1,82,83,0,12,0
192,192,2,0.1,82,83,439,29,0
192,192,2,0.1,82,83,254,32,0
192,192,2,0.1,82,83,145,42,0
192,192,2,0.1,82,83,488,84,0
192,192,2,0.1,82,83,184,20,0
192,192,2,0.1,82,83,159,6,0
192,192,2,0.1,82,83,511,62,0
193,193,1,0.25,29,30,451,93,0
193,193,2,0.1,29,30,141,9,0
193,193,2,0.1,29,30,64,50,0
193,193,2,0.1,29,30,416,81,0
193,193,2,0.1,29,30,483,10,0
193,193,2,0.1,29,30,242,61,0
193,193,1,0.25,29,30,342,78,0
193,193,2,0.1,29,30,15,77,0
193,193,2,0.1,29,30,552,39,0
193,193,3,0.5,29,30,180,84,1
193,193,1,0.25,29,30,340,72,0
193,193,2,0.1,29,30,209,34,0
193,193,1,0.25,29,30,654,35,0
193,193,2,0.1,29,30,533,22,0
193,193,3,0.25,29,30,226,56,3
193,193,1,0.25,29,30,144,16,0
193,193,1,0.25,29,30,334,90,0
193,193,2,0.1,29,30,19,85,0
194,194,2,0.1,102,103,598,1,0
194,194,3,0.25,102,103,243,11,3
194,194,2,0.1,102,103,340,98,0
194,194,0,0.5,102,103,168,54,0
194,194,3,0.25,102,103,683,25,3
194,194,1,0.25,102,103,213,20,0
194,194,2,0.1,102,103,315,97,0
194,194,2,0.1,102,103,253,94,0
194,194,0,0.5,102,103,666,13,0
194,194,0,0.5,102,103,615,99,0
194,194,2,0.1,102,103,552,77,0
194,194,1,0.25,102,103,29,2,0
194,194,1,0.25,102,103,673,88,0
194,194,2,0.1,102,103,183,59,0
194,194,4,0.01,102,103,274,61,0
194,194,2,0.1,102,103,510,19,0
194,194,3,0.25,102,103,214,26,3
194,194,3,0.25,102,103,400,36,3
194,194,0,0.5,102,103,398,87,0
194,194,0,0.5,102,103,662,91,0
194,194,4,0.33,102,103,113,60,0
194,194,0,0.5,102,103,31,69,0
194,194,1,0.25,102,103,141,32,0
194,194,1,0.25,102,103,145,45,0
194,194,0,0.5,102,103,266,10,0
194,194,4,0.42,102,103,303,81,0
194,194,1,0.25,102,103,335,84,0
194,194,2,0.1,102,103,28,29,0
194,194,4,0.19,102,103,406,14,0
195,195,1,0.25,132,133,206,86,0
195,195,2,0.1,132,133,379,68,0
195,195,2,0.1,132,133,525,25,0
195,195,2,0.1,132,133,30,90,0
195,195,1,0.25,132,133,133,35,0
195,195,1,0.25,132,133,370,63,0
195,195,2,0.1,132,133,603,15,0
195,195,2,0.1,132,133,513,1,0
196,196,0,0.5,48,49,157,5,0
196,196,3,0.25,48,49,625,6,3
196,196,2,0.1,48,49,264,36,0
196,196,2,0.1,48,49,88,67,0
196,196,2,0.1,48,49,698,92,0
196,196,2,0.1,48,49,566,82,0
196,196,3,0.5,48,49,483,15,1
196,196,2,0.1,48,49,106,22,0
196,196,2,0.1,48,49,638,30,0
196,196,2,0.1,48,49,661,69,0
196,196,2,0.1,48,49,542,47,0
196,196,2,0.1,48,49,181,33,0
196,196,1,0.25,48,49,328,99,0
196,196,2,0.1,48,49,112,51,0
196,196,2,0.1,48,49,129,12,0
196,196,2,0.1,48,49,352,64,0
196,196,3,0.25,48,49,7,41,3
196,196,2,0.1,48,49,657,77,0
196,196,3,0.25,48,49,669,62,3
196,196,1,0.25,48,49,313,78,0
196,196,2,0.1,48,49,269,60,0
196,196,4,0.13,48,49,99,32,0
196,196,2,0.1,48,49,594,44,0
196,196,3,0.33,48,49,333,2,2
196,196,1,0.25,48,49,214,73,0
196,196,4,0.17,48,49,177,98,0
197,197,0,0.5,119,120,429,27,0
197,197,0,0.5,119,120,424,57,0
197,197,3,0.25,119,120,692,53,3
197,197,1,0.25,119,120,460,16,0
197,197,2,0.1,119,120,299,48,0
197,197,4,0.25,119,120,143,3,0
197,197,2,0.1,119,120,652,43,0
197,197,2,0.1,119,120,560,64,0
197,197,0,0.5,119,120,148,39,0
197,197,1,0.25,119,120,479,79,0
197,197,2,0.1,119,120,39,84,0
197,197,0,0.5,119,120,315,98,0
197,197,2,0.1,119,120,37,9,0
197,197,2,0.1,119,120,454,47,0
197,197,2,0.1,119,120,338,66,0
197,197,2,0.1,119,120,196,59,0
197,197,1,0.25,119,120,563,10,0
197,197,2,0.1,119,120,509,63,0
197,197,2,0.1,119,120,536,72,0
197,197,2,0.1,119,120,41,54,0
197,197,2,0.1,119,120,548,19,0
197,197,2,0.1,119,120,693,95,0
197,197,3,0.25,119,120,33,4,3
197,197,2,0.1,119,120,180,81,0
197,197,0,0.5,119,120,488,24,0
198,198,0,0.5,44,45,479,93,0
198,198,2,0.1,44,45,38,81,0
198,198,1,0.25,44,45,556,64,0
198,198,1,0.25,44,45,234,28,0
198,198,0,0.5,44,45,636,57,0
198,198,2,0.1,44,45,69,85,0
198,198,2,0.1,44,45,421,96,0
198,198,1,0.25,44,45,481,51,0
199,199,2,0.1,25,26,306,81,0
199,199,1,0.25,25,26,408,28,0
199,199,0,0.5,25,26,5,7,0
199,199,1,0.25,25,26,648,19,0
199,199,2,0.1,25,26,460,26,0
200,200,3,0.33,5,6,56,19,2
200,200,3,0.25,5,6,493,36,3
200,200,1,0.25,5,6,652,54,0
200,200,2,0.1,5,6,163,53,0
200,200,3,0.25,5,6,380,52,3
200,200,2,0.1,5,6,322,96,0
200,200,1,0.25,5,6,499,37,0
200,200,2,0.1,5,6,210,32,0
200,200,2,0.1,5,6,405,75,0
200,200,2,0.1,5,6,467,64,0
200,200,2,0.1,5,6,456,46,0
200,200,1,0.25,5,6,179,38,0
200,200,1,0.25,5,6,449,14,0
200,200,1,0.25,5,6,133,16,0
200,200,2,0.1,5,6,191,94,0
200,200,3,0.25,5,6,636,4,3
200,200,0,0.5,5,6,688,73,0
200,200,2,0.1,5,6,220,63,0
200,200,2,0.1,5,6,198,93,0
201,201,2,0.1,135,136,287,84,0
201,201,2,0.1,135,136,686,64,0
201,201,2,0.1,135,136,502,55,0
201,201,3,0.25,135,136,348,45,3
201,201,2,0.1,135,136,376,33,0
201,201,1,0.25,135,136,147,21,0
201,201,1,0.25,135,136,457,11,0
201,201,0,0.5,135,136,133,34,0
201,201,2,0.1,135,136,279,60,0
201,201,0,0.5,135,136,585,94,0
201,201,2,0.1,135,136,55,50,0
201,201,3,0.33,135,136,257,22,2
201,201,1,0.25,135,136,669,62,0
201,201,2,0.1,135,136,649,66,0
201,201,1,0.25,135,136,25,48,0
201,201,2,0.1,135,136,182,32,0
201,201,1,0.25,135,136,391,68,0
201,201,2,0.1,135,136,592,82,0
201,201,2,0.1,135,136,269,29,0
201,201,3,0.33,135,136,79,78,2
201,201,2,0.1,135,136,447,92,0
201,201,0,0.5,135,136,213,54,0
202,202,1,0.25,39,40,101,53,0
202,202,1,0.25,39,40,493,21,0
202,202,2,0.1,39,40,339,7,0
202,202,4,0.39,39,40,632,52,0
202,202,0,0.5,39,40,388,78,0
202,202,2,0.1,39,40,191,31,0
202,202,2,0.1,39,40,123,89,0
202,202,2,0.1,39,40,698,42,0
202,202,4,0.15,39,40,32,0,0
202,202,2,0.1,39,40,526,41,0
202,202,1,0.25,39,40,196,71,0
202,202,2,0.1,39,40,472,72,0
202,202,2,0.1,39,40,402,18,0
202,202,1,0.25,39,40,471,47,0
202,202,1,0.25,39,40,648,63,0
202,202,1,0.25,39,40,498,1,0
202,202,2,0.1,39,40,676,56,0
202,202,2,0.1,39,40,264,54,0
202,202,1,0.25,39,40,126,33,0
202,202,2,0.1,39,40,210,66,0
202,202,1,0.25,39,40,554,37,0
202,202,4,0.08,39,40,534,35,0
202,202,2,0.1,39,40,283,83,0
203,203,2,0.1,112,113,507,94,0
203,203,2,0.1,112,113,147,82,0
203,203,4,0.4,112,113,48,52,0
203,203,1,0.25,112,113,466,19,0
203,203,4,0.33,112,113,113,66,0
203,203,2,0.1,112,113,167,33,0
203,203,0,0.5,112,113,292,37,0
203,203,1,0.25,112,113,418,36,0
204,204,2,0.1,143,144,478,62,0
204,204,2,0.1,143,144,421,29,0
204,204,2,0.1,143,144,658,50,0
204,204,2,0.1,143,144,206,27,0
204,204,2,0.1,143,144,271,94,0
204,204,1,0.25,143,144,308,46,0
204,204,2,0.1,143,144,310,33,0
205,205,3,0.33,129,130,276,92,2
205,205,1,0.25,129,130,634,43,0
205,205,2,0.1,129,130,225,77,0
205,205,4,0.14,129,130,381,30,0
205,205,2,0.1,129,130,361,69,0
205,205,4,0.08,129,130,286,8,0
205,205,1,0.25,129,130,341,74,0
205,205,2,0.1,129,130,221,27,0
205,205,0,0.5,129,130,69,42,0
205,205,2,0.1,129,130,137,22,0
205,205,2,0.1,129,130,44,57,0
205,205,2,0.1,129,130,86,4,0
205,205,1,0.25,129,130,105,26,0
205,205,1,0.25,129,130,452,82,0
205,205,4,0.08,129,130,349,91,0
205,205,1,0.25,129,130,336,61,0
205,205,1,0.25,129,130,269,71,0
205,205,1,0.25,129,130,118,34,0
205,205,4,0.08,129,130,251,51,0
205,205,0,0.5,129,130,462,38,0
205,205,2,0.1,129,130,119,73,0
205,205,2,0.1,129,130,356,98,0
205,205,2,0.1,129,130,191,46,0
205,205,2,0.1,129,130,236,75,0
205,205,2,0.1,129,130,473,53,0
205,205,0,0.5,129,130,530,60,0
206,206,2,0.1,114,115,515,21,0
206,206,1,0.25,114,115,612,37,0
206,206,1,0.25,114,115,383,65,0
206,206,2,0.1,114,115,130,35,0
206,206,2,0.1,114,115,457,90,0
206,206,0,0.5,114,115,611,61,0
206,206,2,0.1,114,115,478,69,0
206,206,1,0.25,114,115,555,59,0
206,206,3,0.5,114,115,71,11,1
206,206,2,0.1,114,115,576,52,0
206,206,0,0.5,114,115,469,86,0
206,206,2,0.1,114,115,620,62,0
207,207,2,0.1,2,3,575,59,0
207,207,3,0.25,2,3,305,98,3
207,207,2,0.1,2,3,632,44,0
207,207,1,0.25,2,3,331,45,0
207,207,2,0.1,2,3,567,73,0
207,207,2,0.1,2,3,140,8,0
207,207,2,0.1,2,3,565,49,0
207,207,1,0.25,2,3,74,18,0
207,207,1,0.25,2,3,357,6,0
207,207,2,0.1,2,3,136,88,0
208,208,2,0.1,25,26,118,7,0
208,208,0,0.5,25,26,536,96,0
208,208,1,0.25,25,26,662,54,0
208,208,2,0.1,25,26,39,13,0
208,208,4,0.33,25,26,576,99,0
208,208,2,0.1,25,26,371,29,0
208,208,1,0.25,25,26,564,41,0
208,208,4,0.28,25,26,689,5,0
208,208,1,0.25,25,26,93,87,0
208,208,2,0.1,25,26,492,45,0
208,208,0,0.5,25,26,359,62,0
208,208,4,0.28,25,26,245,91,0
208,208,3,0.25,25,26,385,30,3
208,208,1,0.25,25,26,298,52,0
209,209,2,0.1,13,14,361,81,0
209,209,1,0.25,13,14,173,16,0
209,209,1,0.25,13,14,20,62,0
209,209,3,0.25,13,14,474,92,3
209,209,3,0.33,13,14,644,45,2
209,209,2,0.1,13,14,186,60,0
209,209,2,0.1,13,14,297,15,0
209,209,1,0.25,13,14,450,30,0
209,209,3,0.33,13,14,404,86,2
209,209,1,0.25,13,14,621,7,0
209,209,1,0.25,13,14,647,22,0
209,209,2,0.1,13,14,526,77,0
209,209,2,0.1,13,14,307,66,0
209,209,1,0.25,13,14,43,49,0
209,209,2,0.1,13,14,69,93,0
209,209,0,0.5,13,14,625,28,0
209,209,0,0.5,13,14,393,68,0
209,209,2,0.1,13,14,595,75,0
209,209,0,0.5,13,14,467,69,0
210,210,1,0.25,48,49,533,16,0
210,210,1,0.25,48,49,354,50,0
210,210,2,0.1,48,49,672,52,0
210,210,3,0.33,48,49,175,33,2
210,210,1,0.25,48,49,388,46,0
210,210,2,0.1,48,49,97,65,0
210,210,3,0.5,48,49,336,12,1
210,210,2,0.1,48,49,659,57,0
210,210,1,0.25,48,49,677,14,0
210,210,2,0.1,48,49,143,45,0
210,210,1,0.25,48,49,225,90,0
210,210,2,0.1,48,49,204,28,0
210,210,1,0.25,48,49,537,5,0
210,210,1,0.25,48,49,242,27,0
210,210,2,0.1,48,49,284,23,0
210,210,2,0.1,48,49,513,94,0
210,210,2,0.1,48,49,663,42,0
210,210,2,0.1,48,49,298,17,0
210,210,2,0.1,48,49,275,1,0
210,210,1,0.25,48,49,36,83,0
210,210,2,0.1,48,49,655,15,0
